# Input,DiseaseName,DiseaseID,GeneSymbol,GeneID,DiseaseCategories,DirectEvidence,OmimIDs,PubMedIDs
mesh:d007249,Inflammation,MESH:D007249,PLAUR,5329,Pathology (process),marker/mechanism,,22261521
mesh:d007249,Inflammation,MESH:D007249,PPARA,5465,Pathology (process),therapeutic,,21300114
mesh:d007249,Inflammation,MESH:D007249,PPARG,5468,Pathology (process),marker/mechanism|therapeutic,,19926821|21354099
mesh:d007249,Inflammation,MESH:D007249,PROCR,10544,Pathology (process),marker/mechanism,,23774263
mesh:d007249,Inflammation,MESH:D007249,PTGER4,5734,Pathology (process),marker/mechanism,,18287210
mesh:d007249,Inflammation,MESH:D007249,PTGES,9536,Pathology (process),marker/mechanism,,25314295
mesh:d007249,Inflammation,MESH:D007249,PTGS2,5743,Pathology (process),marker/mechanism,,11094054|11321505|19084589
mesh:d007249,Inflammation,MESH:D007249,PTPN1,5770,Pathology (process),therapeutic,,28899902
mesh:d007249,Inflammation,MESH:D007249,REN2,19702,Pathology (process),marker/mechanism,,12586211
mesh:d007249,Inflammation,MESH:D007249,RORC,6097,Pathology (process),marker/mechanism,,22325453
mesh:d007249,Inflammation,MESH:D007249,SCGB1A1,7356,Pathology (process),marker/mechanism,,16052892
mesh:d007249,Inflammation,MESH:D007249,SELENOS,55829,Pathology (process),marker/mechanism,,16227999
mesh:d007249,Inflammation,MESH:D007249,SERPINA3K,20714,Pathology (process),therapeutic,,19324842
mesh:d007249,Inflammation,MESH:D007249,SH2B3,10019,Pathology (process),therapeutic,,21496118
mesh:d007249,Inflammation,MESH:D007249,SLC22A5,6584,Pathology (process),marker/mechanism,,21641380
mesh:d007249,Inflammation,MESH:D007249,SOD1,6647,Pathology (process),marker/mechanism,,22867017
mesh:d007249,Inflammation,MESH:D007249,STAT3,6774,Pathology (process),marker/mechanism|therapeutic,,20943775|21937456|24448315
mesh:d007249,Inflammation,MESH:D007249,STS,412,Pathology (process),therapeutic,,24497646
mesh:d007249,Inflammation,MESH:D007249,SULT2B1,6820,Pathology (process),marker/mechanism,,27052460
mesh:d007249,Inflammation,MESH:D007249,TAC1,6863,Pathology (process),marker/mechanism,,14499429|21294877|30116771|8880065
mesh:d007249,Inflammation,MESH:D007249,TBX21,30009,Pathology (process),marker/mechanism,,22325453
mesh:d007249,Inflammation,MESH:D007249,TES,26136,Pathology (process),therapeutic,,39237074
mesh:d007249,Inflammation,MESH:D007249,TF,7018,Pathology (process),marker/mechanism,,20008134
mesh:d007249,Inflammation,MESH:D007249,TFRC,7037,Pathology (process),marker/mechanism,,16603144
mesh:d007249,Inflammation,MESH:D007249,TGFA,7039,Pathology (process),therapeutic,,11919079
mesh:d007249,Inflammation,MESH:D007249,TGFB1,7040,Pathology (process),marker/mechanism|therapeutic,,19138248|20172950
mesh:d007249,Inflammation,MESH:D007249,TIMP1,7076,Pathology (process),marker/mechanism,,17569694
mesh:d007249,Inflammation,MESH:D007249,TLR2,7097,Pathology (process),marker/mechanism,,22178603
mesh:d007249,Inflammation,MESH:D007249,TLR4,7099,Pathology (process),marker/mechanism,,16651628|22053092|22178603|22300504
mesh:d007249,Inflammation,MESH:D007249,TLR9,54106,Pathology (process),marker/mechanism,,19797157
mesh:d007249,Inflammation,MESH:D007249,TNF,7124,Pathology (process),marker/mechanism,,11181422|12843254|14970111|16001271|16227999|19324842|19803787|20167660|20943792|21146893|21467745|22452660|23348408|23371441|23795810|34942311
mesh:d007249,Inflammation,MESH:D007249,TNFAIP3,7128,Pathology (process),marker/mechanism,,24453940
mesh:d007249,Inflammation,MESH:D007249,TNFRSF11B,4982,Pathology (process),therapeutic,,23333834
mesh:d007249,Inflammation,MESH:D007249,TNFSF15,9966,Pathology (process),marker/mechanism,,20980995
mesh:d007249,Inflammation,MESH:D007249,TP73,7161,Pathology (process),marker/mechanism,,28212736
mesh:d007249,Inflammation,MESH:D007249,TREX1,11277,Pathology (process),marker/mechanism,,16845398
mesh:d007249,Inflammation,MESH:D007249,TRPA1,8989,Pathology (process),marker/mechanism,,20601631
mesh:d007249,Inflammation,MESH:D007249,TRPC1,7220,Pathology (process),marker/mechanism,,25736131
mesh:d007249,Inflammation,MESH:D007249,TRPV1,7442,Pathology (process),marker/mechanism,,17575321|20712533
mesh:d007249,Inflammation,MESH:D007249,TSC2,7249,Pathology (process),marker/mechanism,,26297436
mesh:d007249,Inflammation,MESH:D007249,TSLP,85480,Pathology (process),therapeutic,,28329851
mesh:d007249,Inflammation,MESH:D007249,UCN,7349,Pathology (process),therapeutic,,10213916
mesh:d007249,Inflammation,MESH:D007249,UCN3,114131,Pathology (process),therapeutic,,16855006
mesh:d007249,Inflammation,MESH:D007249,VEGFA,7422,Pathology (process),marker/mechanism,,19324842
mesh:d007249,Inflammation,MESH:D007249,WDR1,9948,Pathology (process),marker/mechanism,,17515402
mesh:d007249,Inflammation,MESH:D007249,ZFP36,7538,Pathology (process),marker/mechanism,,12756304
mesh:d007674,Kidney Diseases,MESH:D007674,ABCB1A,18671,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,24502637
mesh:d007674,Kidney Diseases,MESH:D007674,ACE,1636,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,8642790
mesh:d007674,Kidney Diseases,MESH:D007674,ACKR3,57007,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,22880115
mesh:d007674,Kidney Diseases,MESH:D007674,ACTA2,59,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19913069|31697999
mesh:d007674,Kidney Diseases,MESH:D007674,ADRA1B,147,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18257748
mesh:d007674,Kidney Diseases,MESH:D007674,AGT,183,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,12414515|15213268|17989111|21896938|31098697
mesh:d007674,Kidney Diseases,MESH:D007674,AGTR1,185,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,15213268
mesh:d007674,Kidney Diseases,MESH:D007674,AGTR1A,11607,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,9596920
mesh:d007674,Kidney Diseases,MESH:D007674,ALAD,210,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,23792432|24631795
mesh:d007674,Kidney Diseases,MESH:D007674,ALB,213,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,16316336|17303580|20438795|21338618|2386429|24863737|350256|7297036
mesh:d007674,Kidney Diseases,MESH:D007674,ANXA1,301,Urogenital disease (female)|Urogenital disease (male),therapeutic,,20484890
mesh:d007674,Kidney Diseases,MESH:D007674,APC,324,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,35362542
mesh:d007674,Kidney Diseases,MESH:D007674,B2M,567,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,17303580|2202081|24863737
mesh:d007674,Kidney Diseases,MESH:D007674,CALB1,793,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21258088|21865292
mesh:d007674,Kidney Diseases,MESH:D007674,CASP1,834,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,22647887
mesh:d007674,Kidney Diseases,MESH:D007674,CD59,966,Urogenital disease (female)|Urogenital disease (male),therapeutic,,31618666
mesh:d007674,Kidney Diseases,MESH:D007674,CDH1,999,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,31697999
mesh:d007674,Kidney Diseases,MESH:D007674,CDKN1A,1026,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,16968891
mesh:d007674,Kidney Diseases,MESH:D007674,CLU,1191,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21258088|21593213|24863737
mesh:d007674,Kidney Diseases,MESH:D007674,CNNM2,54805,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,23027747
mesh:d007674,Kidney Diseases,MESH:D007674,CSF3,1440,Urogenital disease (female)|Urogenital disease (male),therapeutic,,19429242
mesh:d007674,Kidney Diseases,MESH:D007674,CST3,1471,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,22525860|24863737
mesh:d007674,Kidney Diseases,MESH:D007674,CTF1,1489,Urogenital disease (female)|Urogenital disease (male),therapeutic,,23335628
mesh:d007674,Kidney Diseases,MESH:D007674,CTSD,1509,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,15213268
mesh:d007674,Kidney Diseases,MESH:D007674,CYBB,1536,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,20116427
mesh:d007674,Kidney Diseases,MESH:D007674,CYP2C8,1558,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18769365
mesh:d007674,Kidney Diseases,MESH:D007674,CYP3A5,1577,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18408564|20526235
mesh:d007674,Kidney Diseases,MESH:D007674,EDN1,1906,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,10399635|15106802|8604712
mesh:d007674,Kidney Diseases,MESH:D007674,EGF,1950,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21865292
mesh:d007674,Kidney Diseases,MESH:D007674,EPO,2056,Urogenital disease (female)|Urogenital disease (male),therapeutic,,20606417|32909846
mesh:d007674,Kidney Diseases,MESH:D007674,FABP4,2167,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,30215792
mesh:d007674,Kidney Diseases,MESH:D007674,FAS,355,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,38555047
mesh:d007674,Kidney Diseases,MESH:D007674,FGA,2243,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,8097946|8639778
mesh:d007674,Kidney Diseases,MESH:D007674,FGF2,2247,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,8995747
mesh:d007674,Kidney Diseases,MESH:D007674,GATM,2628,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,22061828
mesh:d007674,Kidney Diseases,MESH:D007674,GLIS2,84662,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,17618285
mesh:d007674,Kidney Diseases,MESH:D007674,GSTP1,2950,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,12868187
mesh:d007674,Kidney Diseases,MESH:D007674,HAVCR1,26762,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19349640|20181666|20438795|21888673|23019274|24863737|24880025
mesh:d007674,Kidney Diseases,MESH:D007674,HOXA11,3207,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,7596412
mesh:d007674,Kidney Diseases,MESH:D007674,HOXD11,3237,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,7596412
mesh:d007674,Kidney Diseases,MESH:D007674,IFT122,55764,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,20493458
mesh:d007674,Kidney Diseases,MESH:D007674,IGF1,3479,Urogenital disease (female)|Urogenital disease (male),therapeutic,,8825380
mesh:d007674,Kidney Diseases,MESH:D007674,IL17A,3605,Urogenital disease (female)|Urogenital disease (male),therapeutic,,37815028
mesh:d007674,Kidney Diseases,MESH:D007674,IL1RN,3557,Urogenital disease (female)|Urogenital disease (male),therapeutic,,9370186
mesh:d007674,Kidney Diseases,MESH:D007674,IL33,90865,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21949094
mesh:d007674,Kidney Diseases,MESH:D007674,INS2,16334,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,29211853
mesh:d007674,Kidney Diseases,MESH:D007674,KL,9365,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,23665422
mesh:d007674,Kidney Diseases,MESH:D007674,LCN2,3934,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19349640|20181666|20438795|27026710
mesh:d007674,Kidney Diseases,MESH:D007674,LEPR,3953,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,20567778|33345901
mesh:d007674,Kidney Diseases,MESH:D007674,LRP2,4036,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,17632512
mesh:d007674,Kidney Diseases,MESH:D007674,LY6G,546644,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19913069
mesh:d007674,Kidney Diseases,MESH:D007674,MIR191,406966,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,31775542
mesh:d007674,Kidney Diseases,MESH:D007674,MIR192,406967,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,24880025
mesh:d007674,Kidney Diseases,MESH:D007674,MIR21,406991,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,23469132
mesh:d007674,Kidney Diseases,MESH:D007674,MIR29A,407021,Urogenital disease (female)|Urogenital disease (male),therapeutic,,30642005
mesh:d007674,Kidney Diseases,MESH:D007674,MIR30D,407033,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,31697999
mesh:d007674,Kidney Diseases,MESH:D007674,MIR30E,407034,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,31697999
mesh:d007674,Kidney Diseases,MESH:D007674,MPO,4353,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19913069
mesh:d007674,Kidney Diseases,MESH:D007674,MT4,84560,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19921116
mesh:d007674,Kidney Diseases,MESH:D007674,MTHFR,4524,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18551038
mesh:d007674,Kidney Diseases,MESH:D007674,MXI1,4601,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,23316056
mesh:d007674,Kidney Diseases,MESH:D007674,NEK8,284086,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18199800
mesh:d007674,Kidney Diseases,MESH:D007674,NFE2L2,4780,Urogenital disease (female)|Urogenital disease (male),therapeutic,,20605904
mesh:d007674,Kidney Diseases,MESH:D007674,NOS2,4843,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18441258
mesh:d007674,Kidney Diseases,MESH:D007674,NPHS1,4868,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,12012391|16382022
mesh:d007674,Kidney Diseases,MESH:D007674,NPR1,4881,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,20881240
mesh:d007674,Kidney Diseases,MESH:D007674,NQO1,1728,Urogenital disease (female)|Urogenital disease (male),therapeutic,,21613233
mesh:d007674,Kidney Diseases,MESH:D007674,NR4A1,3164,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,24722447
mesh:d007674,Kidney Diseases,MESH:D007674,PARP1,142,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,20561897|21884784
mesh:d007674,Kidney Diseases,MESH:D007674,PCSK5,5125,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18519639
mesh:d007674,Kidney Diseases,MESH:D007674,POMC,5443,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,6143199
mesh:d007674,Kidney Diseases,MESH:D007674,PPARA,5465,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,16316343
mesh:d007674,Kidney Diseases,MESH:D007674,PTGS2,5743,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19643929
mesh:d007674,Kidney Diseases,MESH:D007674,PYCARD,29108,Urogenital disease (female)|Urogenital disease (male),marker/mechanism|therapeutic,,22647887|24508291
mesh:d007674,Kidney Diseases,MESH:D007674,RASAL1,8437,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,23665422
mesh:d007674,Kidney Diseases,MESH:D007674,RBP4,5950,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,22061828
mesh:d007674,Kidney Diseases,MESH:D007674,REN,5972,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,12414515|6156352|8723173
mesh:d007674,Kidney Diseases,MESH:D007674,RGN,9104,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18805471
mesh:d007674,Kidney Diseases,MESH:D007674,RPGRIP1L,23322,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,17558407|17558409
mesh:d007674,Kidney Diseases,MESH:D007674,RRM2B,50484,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19138848
mesh:d007674,Kidney Diseases,MESH:D007674,SIX2,10736,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,18570229
mesh:d007674,Kidney Diseases,MESH:D007674,SLC12A3,6559,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21865292
mesh:d007674,Kidney Diseases,MESH:D007674,SLC22A2,6582,Urogenital disease (female)|Urogenital disease (male),therapeutic,,22525860
mesh:d007674,Kidney Diseases,MESH:D007674,SLC47A1,55244,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,24001450|35710981
mesh:d007674,Kidney Diseases,MESH:D007674,SLC7A9,11136,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21572414
mesh:d007674,Kidney Diseases,MESH:D007674,SMPD1,6609,Urogenital disease (female)|Urogenital disease (male),therapeutic,,26980705
mesh:d007674,Kidney Diseases,MESH:D007674,SOD2,6648,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19917352|21571061
mesh:d007674,Kidney Diseases,MESH:D007674,SPARC,6678,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,12660331
mesh:d007674,Kidney Diseases,MESH:D007674,SPP1,6696,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,27026710
mesh:d007674,Kidney Diseases,MESH:D007674,SV2B,9899,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,16943307
mesh:d007674,Kidney Diseases,MESH:D007674,TERT,7015,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,16968891
mesh:d007674,Kidney Diseases,MESH:D007674,TFAP2A,7020,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19685247
mesh:d007674,Kidney Diseases,MESH:D007674,TFF3,7033,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,24863737
mesh:d007674,Kidney Diseases,MESH:D007674,TGFB1,7040,Urogenital disease (female)|Urogenital disease (male),marker/mechanism|therapeutic,,11682445|14675041|18390891
mesh:d007674,Kidney Diseases,MESH:D007674,THAS,7055,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,4039891
mesh:d007674,Kidney Diseases,MESH:D007674,THG1L,54974,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21784897
mesh:d007674,Kidney Diseases,MESH:D007674,TTC21B,79809,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,21258341
mesh:d007674,Kidney Diseases,MESH:D007674,UMOD,7369,Urogenital disease (female)|Urogenital disease (male),marker/mechanism,,19430482|8486146
